# Time	Norm Rc=40	Norm Rc=60	Norm Rc=80	Norm Rc=100	Norm Rc=120	
174.01851236726	1.00000107064246	1.00000109613206	1.00000109510251	1.00000109776572	1.00000109308846
174.055256140986	1.0000013848824	1.00000141157974	1.00000141072137	1.00000141328697	1.00000140906393
174.091999914712	1.00000169824109	1.00000172606526	1.0000017253906	1.0000017279703	1.00000172404747
174.128743688438	1.00000201102288	1.00000203965235	1.00000203918355	1.0000020417504	1.00000203807256
174.165487462164	1.00000232278349	1.00000235261825	1.00000235187044	1.00000235439769	1.00000235120857
174.202231235891	1.00000263351738	1.00000266449626	1.00000266339007	1.0000026659027	1.00000266366006
174.238975009617	1.00000294317011	1.00000297513361	1.00000297396498	1.00000297652775	1.00000297497718
174.275718783343	1.0000032515779	1.00000328464155	1.00000328384996	1.00000328645759	1.00000328508496
174.312462557069	1.00000355893586	1.00000359312016	1.00000359250164	1.00000359504846	1.00000359406278
174.349206330795	1.00000386537886	1.00000390066058	1.00000389989404	1.000003902377	1.00000390167361
174.385950104521	1.00000417053652	1.00000420688086	1.00000420606619	1.00000420853993	1.0000042080628
174.422693878248	1.00000447447565	1.0000045118445	1.00000451080365	1.0000045132468	1.00000451366567
174.459437651974	1.00000477708994	1.00000481546926	1.00000481426536	1.00000481668868	1.00000481788823
174.4961814257	1.0000050782408	1.00000511762074	1.00000511674023	1.00000511921509	1.00000512068979
174.532925199426	1.00000537794588	1.00000541847525	1.00000541772757	1.00000542022482	1.00000542213835
174.569668973152	1.00000567628034	1.00000571805756	1.00000571718753	1.00000571964048	1.00000572207307
174.606412746879	1.00000597341227	1.00000601603288	1.00000601516647	1.0000060176208	1.00000602049936
174.643156520605	1.00000626893362	1.0000063125351	1.00000631145835	1.00000631393707	1.0000063174253
174.679900294331	1.00000656278847	1.00000660744535	1.00000660620746	1.00000660869661	1.00000661266891
174.716644068057	1.00000685509216	1.00000690058953	1.00000689969013	1.00000690223281	1.00000690608787
174.753387841783	1.00000714572581	1.000007192165	1.00000719142335	1.00000719399628	1.00000719803395
174.79013161551	1.0000074344956	1.00000748220313	1.00000748136126	1.00000748385562	1.0000074888486
174.826875389236	1.00000772127156	1.00000777043465	1.00000776957124	1.00000777199029	1.00000777751485
174.863619162962	1.00000800637118	1.00000805697237	1.00000805585894	1.00000805841861	1.00000806400299
174.900362936688	1.00000829036962	1.00000834164411	1.00000834034159	1.00000834314605	1.00000834897041
174.937106710414	1.00000857227693	1.00000862432234	1.00000862329646	1.00000862587138	1.000008632352
174.97385048414	1.00000885200134	1.00000890501658	1.00000890423062	1.00000890666908	1.00000891363955
175.010594257867	1.00000912996113	1.00000918381725	1.00000918309514	1.00000918556261	1.0000091929536
175.047338031593	1.00000940590591	1.00000946092	1.00000946000081	1.0000094624078	1.00000947033183
175.084081805319	1.00000967962735	1.00000973589939	1.00000973471908	1.00000973724602	1.00000974553948
175.120825579045	1.00000995106324	1.00001000870261	1.00001000736947	1.0000100102341	1.00001001869589
175.157569352771	1.00001022045851	1.0000102793902	1.00001027827683	1.0000102810277	1.00001029001126
175.194313126498	1.00001048834512	1.00001054774809	1.00001054695136	1.00001054949206	1.00001055907263
175.231056900224	1.00001075395376	1.00001081393949	1.00001081331719	1.00001081568912	1.00001082579999
175.26780067395	1.00001101713841	1.00001107831237	1.00001107747189	1.00001107973625	1.00001109030995
175.304544447676	1.00001127813046	1.00001134032134	1.00001133920842	1.00001134178201	1.00001135261308
175.341288221402	1.00001153674869	1.00001159990806	1.00001159865456	1.00001160145058	1.00001161265534
175.378031995129	1.00001179298702	1.00001185717353	1.00001185611243	1.00001185876844	1.00001187026757
175.414775768855	1.00001204701443	1.00001211192065	1.00001211106118	1.00001211371759	1.0000121255263
175.451519542581	1.0000122985879	1.00001236427051	1.00001236345083	1.00001236617381	1.00001237838408
175.488263316307	1.00001254766671	1.00001261442755	1.00001261348627	1.00001261617877	1.00001262873747
175.525007090033	1.00001279428115	1.00001286204069	1.00001286096944	1.0000128636136	1.00001287661075
175.561750863759	1.0000130383224	1.00001310710064	1.00001310590374	1.00001310827876	1.00001312214717
175.598494637486	1.00001327983757	1.00001334957751	1.00001334852756	1.00001335045265	1.00001336505682
175.635238411212	1.00001351895837	1.00001358935776	1.00001358849174	1.00001359060973	1.00001360524525
175.671982184938	1.0000137553601	1.00001382653796	1.00001382566806	1.00001382795097	1.00001384280334
175.708725958664	1.00001398902213	1.00001406112445	1.00001406018231	1.00001406249877	1.00001407779885
175.74546973239	1.00001422006727	1.00001429305181	1.00001429211179	1.00001429458541	1.00001431019805
175.782213506117	1.00001444834912	1.00001452242036	1.0000145214482	1.00001452385317	1.00001453973515
175.818957279843	1.0000146738871	1.00001474894981	1.00001474789376	1.00001475022474	1.00001476652933
175.855701053569	1.00001489687015	1.00001497259291	1.00001497152073	1.0000149737876	1.00001499050121
175.892444827295	1.00001511698264	1.00001519341026	1.00001519241344	1.00001519464965	1.00001521142029
175.929188601021	1.0000153341791	1.00001541140508	1.00001541041107	1.00001541284972	1.00001542960637
175.965932374747	1.0000155485622	1.00001562673386	1.00001562554735	1.00001562806968	1.00001564538417
176.002676148474	1.0000157600425	1.00001583911157	1.00001583799122	1.00001584037596	1.00001585809918
176.0394199222	1.00001596848285	1.00001604848867	1.0000160474534	1.00001604980681	1.00001606775808
176.076163695926	1.0000161737324	1.00001625497016	1.00001625384595	1.00001625616558	1.00001627458917
176.112907469652	1.00001637607398	1.00001645838838	1.00001645724864	1.00001645935634	1.00001647836268
176.149651243378	1.00001657605379	1.00001665866783	1.00001665775876	1.00001665968308	1.00001667902395
176.186395017105	1.0000167728806	1.00001685610338	1.00001685535335	1.00001685740119	1.0000168767669
176.223138790831	1.00001696646689	1.00001705078592	1.00001704977099	1.0000170518464	1.00001707167539
176.259882564557	1.00001715713181	1.0000172421475	1.00001724112209	1.00001724316588	1.00001726341922
176.296626338283	1.000017344657	1.00001743033876	1.00001742938625	1.00001743160857	1.00001745198599
176.333370112009	1.00001752898225	1.00001761556526	1.00001761435085	1.00001761682264	1.00001763747365
176.370113885736	1.00001771028393	1.00001779761478	1.00001779624101	1.00001779883004	1.00001781984101
176.406857659462	1.00001788860357	1.00001797651086	1.00001797534303	1.00001797768231	1.00001799903824
176.443601433188	1.00001806366858	1.00001815231313	1.00001815123866	1.00001815340168	1.00001817503145
176.480345206914	1.00001823550727	1.00001832503158	1.00001832390577	1.00001832614062	1.00001834783584
176.51708898064	1.00001840421503	1.00001849449106	1.00001849339225	1.00001849562258	1.00001851749488
176.553832754366	1.0000185696716	1.000018660702	1.00001865956807	1.00001866181277	1.00001868409143
176.590576528093	1.00001873192664	1.00001882365581	1.00001882239964	1.00001882481404	1.00001884738875
176.627320301819	1.00001889109808	1.00001898316529	1.00001898206718	1.00001898451641	1.00001900735946
176.664064075545	1.00001904695537	1.00001913949509	1.00001913870909	1.00001914097528	1.0000191640455
176.700807849271	1.00001919948094	1.00001929295223	1.00001929203472	1.00001929435754	1.00001931749028
176.737551622997	1.00001934869847	1.00001944303494	1.00001944205541	1.00001944441663	1.00001946781309
176.774295396724	1.00001949468717	1.00001958972435	1.00001958878314	1.00001959110771	1.00001961479995
176.81103917045	1.00001963756147	1.00001973318657	1.00001973211027	1.00001973453696	1.00001975842857
176.847782944176	1.00001977708525	1.00001987328957	1.00001987219937	1.00001987467537	1.00001989878234
176.884526717902	1.00001991325169	1.00002001007988	1.00002000909617	1.00002001144805	1.0000200357712
176.921270491628	1.00002004614876	1.0000201436812	1.00002014263851	1.00002014494023	1.0000201694601
176.958014265355	1.00002017568457	1.00002027392222	1.00002027290456	1.00002027519851	1.00002029998145
176.994758039081	1.00002030192647	1.00002040077884	1.00002039983759	1.00002040210122	1.00002042712646
177.031501812807	1.00002042499434	1.00002052435861	1.00002052335727	1.00002052572431	1.0000205508734
177.068245586533	1.00002054468985	1.00002064459238	1.00002064343384	1.0000206460176	1.00002067131112
177.104989360259	1.00002066100656	1.00002076150275	1.00002076027191	1.00002076295197	1.00002078843428
177.141733133985	1.00002077402975	1.00002087520072	1.00002087400491	1.00002087653059	1.00002090218747
177.178476907712	1.00002088372555	1.00002098552395	1.00002098435533	1.00002098666969	1.00002101262503
177.215220681438	1.00002099001505	1.00002109245039	1.00002109136919	1.00002109359446	1.00002111978175
177.251964455164	1.00002109305303	1.00002119598952	1.000021195072	1.0000211973946	1.00002122359476
177.28870822889	1.00002119291965	1.0000212962699	1.00002129541793	1.0000212976955	1.00002132413751
177.325452002616	1.00002128943379	1.00002139337864	1.00002139244733	1.00002139468864	1.00002142135187
177.362195776343	1.00002138265397	1.00002148715131	1.00002148618251	1.00002148851734	1.00002151521813
177.398939550069	1.00002147257976	1.0000215776364	1.00002157658093	1.00002157896152	1.00002160578979
177.435683323795	1.00002155916381	1.00002166481765	1.00002166351118	1.00002166608065	1.00002169297068
177.472427097521	1.00002164253264	1.00002174866502	1.00002174725068	1.00002174990269	1.00002177690247
177.509170871247	1.00002172265433	1.00002182915684	1.00002182805922	1.00002183048355	1.00002185771342
177.545914644974	1.00002179947354	1.00002190644763	1.00002190547118	1.00002190792379	1.00002193523606
177.5826584187	1.00002187304667	1.00002198063918	1.00002197950531	1.00002198207426	1.0000220095087
177.619402192426	1.00002194343934	1.00002205156354	1.000022050412	1.00002205294459	1.00002208053044
177.656145966152	1.00002201066726	1.00002211926543	1.00002211810007	1.00002212062312	1.00002214828999
177.692889739878	1.00002207467415	1.00002218376342	1.00002218254254	1.00002218502581	1.00002221277055
177.729633513604	1.00002213548296	1.0000222450414	1.00002224379054	1.00002224626914	1.00002227410804
177.766377287331	1.00002219314325	1.00002230313463	1.0000223019115	1.00002230446242	1.00002233239362
177.803121061057	1.00002224762048	1.00002235794344	1.00002235691296	1.00002235946274	1.00002238747899
177.839864834783	1.00002229900597	1.00002240969953	1.00002240877604	1.00002241128887	1.00002243940142
177.876608608509	1.0000223473596	1.00002245854485	1.0000224575401	1.00002246003648	1.00002248823011
177.913352382235	1.00002239259181	1.00002250422422	1.00002250318856	1.00002250563479	1.00002253389258
177.950096155962	1.00002243473468	1.00002254679989	1.00002254571325	1.00002254819299	1.00002257651898
177.986839929688	1.00002247382572	1.00002258634997	1.00002258525134	1.00002258780349	1.00002261618378
178.023583703414	1.00002250995558	1.00002262287774	1.00002262180006	1.00002262435364	1.0000226527899
178.06032747714	1.00002254310845	1.00002265636255	1.00002265533747	1.00002265788208	1.00002268636903
178.097071250866	1.00002257325534	1.00002268691899	1.00002268593734	1.00002268845071	1.00002271700006
178.133815024593	1.00002260045817	1.00002271460552	1.00002271358666	1.00002271609237	1.0000227446235
178.170558798319	1.00002262480412	1.00002273933923	1.00002273829718	1.00002274078517	1.00002276936608
178.207302572045	1.00002264625747	1.00002276118217	1.00002276004902	1.00002276262424	1.00002279130845
178.244046345771	1.00002266486829	1.00002278018019	1.00002277901884	1.00002278161968	1.0000228103529
178.280790119497	1.00002268069035	1.000022796244	1.00002279524339	1.00002279779572	1.00002282655556
178.317533893223	1.00002269371586	1.00002280960226	1.00002280864661	1.00002281121324	1.00002283997659
178.35427766695	1.00002270394929	1.00002282030061	1.00002281929975	1.00002282185714	1.00002285057951
178.391021440676	1.00002271151023	1.00002282821997	1.00002282722954	1.00002282976693	1.00002285850742
178.427765214402	1.00002271638779	1.00002283345231	1.00002283244002	1.00002283492623	1.00002286374703
178.464508988128	1.00002271862312	1.00002283603038	1.00002283502891	1.0000228374957	1.000022866256
178.501252761854	1.00002271827187	1.00002283599901	1.00002283497011	1.00002283749397	1.00002286623919
178.537996535581	1.00002271532084	1.00002283334858	1.00002283235452	1.00002283489008	1.00002286366941
178.574740309307	1.00002270984088	1.00002282819444	1.00002282720317	1.00002282975588	1.00002285852852
178.611484083033	1.00002270180812	1.00002282056204	1.00002281955788	1.00002282211892	1.00002285089604
178.648227856759	1.00002269136711	1.00002281045138	1.00002280946849	1.0000228119971	1.000022840781
178.684971630485	1.000022678539	1.0000227979153	1.0000227969427	1.00002279948058	1.00002282823684
178.721715404211	1.00002266332028	1.00002278301892	1.00002278203701	1.00002278453193	1.00002281325248
178.758459177938	1.00002264577582	1.00002276574285	1.00002276477082	1.00002276729016	1.00002279598979
178.795202951664	1.00002262593762	1.00002274620528	1.00002274524666	1.00002274775641	1.00002277644014
178.83194672539	1.00002260381213	1.00002272442918	1.00002272345833	1.00002272596542	1.00002275461586
178.868690499116	1.00002257952994	1.000022700424	1.00002269945345	1.00002270198682	1.0000227305922
178.905434272842	1.00002255306769	1.00002267426522	1.00002267330178	1.00002267582105	1.00002270440956
178.942178046569	1.0000225244917	1.00002264598786	1.00002264502295	1.00002264755881	1.00002267606203
178.978921820295	1.00002249385179	1.00002261563337	1.00002261467191	1.00002261718126	1.00002264568594
179.015665594021	1.00002246119881	1.00002258325183	1.00002258230159	1.00002258481788	1.00002261326495
179.052409367747	1.00002242653634	1.00002254892149	1.0000225479481	1.00002255047349	1.00002257886051
179.089153141473	1.00002238998638	1.00002251260107	1.00002251166548	1.00002251418436	1.00002254253347
179.1258969152	1.00002235154023	1.00002247446014	1.00002247351407	1.00002247602338	1.00002250432228
179.162640688926	1.00002231125682	1.00002243446321	1.00002243349761	1.00002243604736	1.00002246425064
179.199384462652	1.00002226919778	1.0000223926473	1.00002239174141	1.00002239423895	1.00002242242991
179.236128236378	1.00002222542498	1.00002234916663	1.00002234823838	1.00002235074299	1.00002237883471
179.272872010104	1.00002217992479	1.00002230394731	1.00002230300358	1.00002230553836	1.00002233356752
179.30961578383	1.00002213283719	1.00002225710967	1.00002225622878	1.00002225868068	1.0000222866663
179.346359557557	1.00002208413934	1.00002220868767	1.00002220778562	1.00002221028136	1.00002223818691
179.383103331283	1.00002203389176	1.00002215873054	1.0000221578164	1.0000221603226	1.00002218814805
179.419847105009	1.00002198222677	1.00002210728862	1.00002210642444	1.00002210890024	1.00002213666599
179.456590878735	1.00002192908658	1.00002205444825	1.00002205360858	1.00002205602407	1.00002208370715
179.493334652461	1.00002187461077	1.00002200018404	1.00002199932357	1.0000220018111	1.00002202937815
179.530078426188	1.00002181875867	1.00002194462318	1.0000219437493	1.00002194623869	1.00002197373329
179.566822199914	1.00002176164239	1.00002188777934	1.00002188691916	1.00002188941646	1.00002191683054
179.60356597364	1.00002170331848	1.00002182969381	1.00002182886769	1.00002183134177	1.00002185867405
179.640309747366	1.00002164380456	1.00002177050524	1.00002176964072	1.0000217720961	1.00002179939092
179.677053521092	1.00002158323053	1.0000217101634	1.00002170935293	1.00002171176491	1.0000217389388
179.713797294819	1.00002152155881	1.00002164880115	1.00002164791853	1.00002165042337	1.00002167742513
